PWSID,ZIPCODE
PA1510001,19141
PA1510001,19142
PA1510001,19143
PA1510001,19133
PA1510001,19145
PA1510001,19146
PA1510001,19107
PA1510001,19148
PA1510001,19149
PA1510001,19136
PA1510001,19144
PA1510001,19106
PA1510001,19104
PA1510001,19135
PA1510001,19103
PA1510001,19102
PA2080025,16925
PA2080028,18810
PA2080028,18840
PA2408001,18230
PA2408001,18225
PA2408001,18234
PA2408001,18224
PA2408001,18339
PA2408001,18255
PA2408001,18202
PA2408001,18223
PA2408001,18216
PA2408001,18221
PA2408001,18201
PA2409002,18651
PA2409002,18655
PA2409002,18702
PA2409002,18634
PA2409002,18621
PA2409002,18706
PA2409002,18708
PA2409002,18704
PA2409003,18707
PA2409011,18705
PA2409011,18702
PA2409011,18642
PA2409011,18641
PA2409011,18640
PA2409013,18708
PA2409013,18709
PA2409013,18704
PA2450023,18301
PA2450034,18372
PA2450034,18349
PA2450034,18355
PA2450034,18360
PA2450034,18370
PA2450034,18321
PA2450034,18301
PA2450409,18360
PA2590042,16901
PA3060035,19526
PA3060038,19604
PA3060038,19560
PA3060038,19605
PA3060041,19530
PA3060052,19543
PA3060059,19508
PA3060059,19601
PA3060059,19602
PA3060059,19603
PA3060059,19604
PA3060059,19605
PA3060059,19606
PA3060059,19607
PA3060059,19611
PA3060059,19610
PA3060066,19608
PA3060066,19607
PA3060066,19540
PA3060066,19533
PA3060066,19611
PA3060066,19609
PA3060066,19565
PA3060066,19610
PA3060067,19608
PA3060067,19609
PA3060067,19540
PA3060067,19607
PA3060067,19610
PA3060069,19608
PA3060083,19610
PA3060088,19518
PA3060088,19606
PA3060088,19508
PA3130009,18235
PA3130306,18624
PA3390024,18102
PA3390024,18103
PA3390024,18101
PA3390024,18104
PA3390024,18109
PA3390032,18049
PA3390055,18069
PA3390055,18078
PA3390062,18103
PA3390065,18052
PA3390065,18103
PA3390065,18069
PA3390065,18104
PA3390065,18102
PA3390073,18103
PA3390073,18104
PA3390073,18049
PA3390073,18062
PA3390073,18106
PA3390073,18051
PA3390077,18015
PA3390077,18034
PA3390077,18036
PA3390081,18037
PA3390081,18052
PA3480027,18055
PA3480027,18015
PA3480050,18020
PA3480050,18064
PA3480050,18045
PA3480050,18042
PA3480050,18040
PA3480055,18045
PA3480055,18043
PA3480055,18064
PA3480055,18353
PA3480055,18072
PA3480055,18083
PA3480055,18085
PA3480055,18040
PA3480055,18091
PA3480055,18042
PA3540012,18252
PA3540035,17901
PA3540035,17951
PA3540035,17954
PA3540038,17974
PA3540038,17981
PA3540038,17970
PA3540038,17965
PA3540038,17948
PA3540038,17931
PA3540038,17901
PA3540038,17106
PA4050020,15521
PA4050020,15554
PA4070021,16686
PA4070023,16602
PA4070023,16665
PA4070023,16601
PA4070023,16617
PA4070023,16635
PA4070023,16603
PA4070023,16648
PA4070023,16684
PA4070023,16686
PA4070023,16637
PA4110003,15714
PA4110003,15722
PA4110003,15762
PA4110017,15955
PA4110027,15925
PA4110027,15946
PA4110034,15901
PA4110034,15902
PA4110034,15904
PA4110034,15905
PA4110034,15906
PA4110077,15931
PA4110077,15960
PA4110077,15922
PA4110077,15943
PA4110077,15961
PA4140087,16876
PA4140087,16834
PA4140087,16836
PA4140087,16840
PA4140087,16841
PA4140087,16844
PA4140087,16845
PA4140087,16855
PA4140087,16858
PA4140087,16860
PA4140087,16861
PA4140087,16833
PA4140087,16868
PA4140087,16874
PA4140087,15031
PA4140087,16881
PA4140087,16886
PA4140087,17044
PA4140087,17550
PA4140087,17562
PA4140087,17751
PA4140087,17847
PA4140087,18601
PA4140087,18603
PA4140087,18625
PA4140087,16866
PA4140087,16602
PA4140087,16830
PA4140087,15775
PA4140087,15902
PA4140087,16228
PA4140087,16878
PA4140087,16585
PA4140087,16620
PA4140087,16645
PA4140087,16825
PA4140087,16677
PA4140087,16681
PA4140087,16827
PA4140087,16701
PA4140087,16803
PA4140087,16821
PA4140087,16823
PA4140087,16666
PA4140095,16802
PA4140096,16801
PA4140107,16875
PA4180048,17748
PA4180048,17745
PA4180049,17745
PA4180049,17751
PA4190008,17815
PA4190017,17846
PA4190398,17824
PA4190398,17820
PA4310012,16652
PA4410173,17701
PA4410173,17754
PA4410173,17702
PA4440010,17099
PA4440010,17009
PA4440010,17004
PA4440010,17029
PA4440010,17044
PA4440010,17084
PA4440010,17063
PA4470007,17821
PA4470010,17821
PA4490007,17801
PA4490023,17847
PA4490024,17866
PA4490024,17832
PA4490024,17840
PA4490024,17860
PA4490024,17872
PA4490024,17881
PA4490024,17888
PA4490024,17920
PA4490024,17921
PA4490024,17935
PA4490024,17936
PA4490024,17943
PA4490024,17945
PA4490024,17824
PA4490024,17851
PA4490024,17834
PA4550800,17870
PA4560012,15552
PA4560037,15936
PA4560042,15501
PA5020011,15108
PA5020012,15122
PA5020012,15110
PA5020019,15116
PA5020019,15215
PA5020019,15101
PA5020019,15223
PA5020019,15209
PA5020019,15044
PA5020027,14146
PA5020034,15071
PA5020036,15051
PA5020036,15044
PA5020036,15032
PA5020036,15068
PA5020036,15076
PA5020036,15024
PA5020036,15084
PA5020036,15006
PA5020036,15139
PA5020036,15075
PA5020036,15147
PA5020036,15235
PA5020036,15238
PA5020036,15239
PA5020036,16056
PA5020036,16059
PA5020036,15101
PA5020038,15232
PA5020038,15214
PA5020038,15215
PA5020038,15217
PA5020038,15201
PA5020038,15212
PA5020038,15218
PA5020038,15222
PA5020038,15213
PA5020038,15224
PA5020038,15219
PA5020038,15209
PA5020038,15208
PA5020038,15233
PA5020038,15206
PA5020038,15203
PA5020038,15223
PA5020038,15210
PA5020038,15238
PA5020038,15207
PA5020038,15211
PA5020040,15215
PA5020040,15024
PA5020040,15238
PA5020041,15239
PA5020043,16046
PA5020043,15003
PA5020043,15101
PA5020043,16066
PA5020043,15237
PA5020043,15015
PA5020043,15044
PA5020043,15202
PA5020043,15225
PA5020043,15212
PA5020043,15209
PA5020043,15214
PA5020043,15220
PA5020043,15204
PA5020043,15116
PA5020043,15229
PA5020043,15205
PA5020043,15136
PA5020043,15090
PA5020043,15143
PA5020043,15005
PA5020043,15086
PA5020043,15233
PA5020045,15205
PA5020045,15136
PA5020045,15108
PA5020056,15147
PA5020078,15231
PA5020078,15108
PA5020078,15275
PA5020078,15126
PA5020078,15026
PA5020108,15065
PA5020806,15213
PA5020808,15213
PA5030019,16055
PA5030019,16229
PA5030024,16242
PA5030024,16224
PA5040006,15001
PA5040007,15001
PA5040007,15061
PA5040008,15005
PA5040008,15143
PA5040008,15003
PA5040012,15009
PA5040012,15010
PA5040012,16063
PA5040012,15074
PA5040012,15027
PA5040012,15042
PA5040012,16157
PA5040012,15066
PA5040017,15059
PA5040017,15009
PA5040017,15052
PA5040063,15108
PA5040063,15001
PA5040063,15081
PA5040063,15046
PA5100012,16033
PA5100012,16027
PA5100012,16002
PA5100012,16053
PA5100012,16003
PA5100012,16045
PA5100012,16001
PA5100012,16029
PA5100079,16057
PA5100094,16066
PA5100141,15026
PA5100141,15108
PA5100141,15126
PA5260005,15442
PA5260005,15468
PA5260005,15419
PA5260005,15423
PA5260005,15902
PA5260005,15413
PA5260005,15417
PA5260013,16066
PA5260013,16024
PA5260013,16046
PA5260019,15631
PA5260019,15428
PA5260019,15431
PA5260019,15401
PA5260019,15486
PA5260019,15478
PA5260019,15473
PA5260019,15430
PA5260019,15442
PA5260019,15488
PA5260019,15445
PA5260019,15449
PA5260019,15455
PA5260019,15456
PA5260019,15465
PA5260019,15480
PA5260019,15489
PA5260019,15482
PA5260020,15456
PA5260020,15401
PA5260020,15445
PA5260020,15484
PA5260020,15431
PA5260020,15472
PA5260022,15425
PA5260036,15672
PA5260036,15033
PA5260036,15637
PA5260036,15678
PA5260036,15640
PA5260036,15670
PA5260036,15642
PA5260036,15083
PA5260036,15018
PA5260036,15619
PA5260036,15650
PA5260036,15683
PA5260036,15676
PA5260036,15631
PA5260036,15697
PA5260036,15698
PA5260036,15625
PA5260036,15663
PA5260036,15473
PA5260036,15666
PA5260036,15012
PA5260036,15063
PA5260036,15695
PA5260036,15479
PA5260036,15612
PA5260036,15679
PA5260036,15639
PA5260036,15089
PA5260036,15624
PA5260036,15693
PA5260036,15601
PA5300005,15320
PA5320025,15701
PA5320025,15705
PA5630039,15012
PA5630039,15022
PA5630039,15062
PA5630039,15033
PA5630039,15063
PA5630039,15324
PA5630039,15314
PA5630039,15331
PA5630039,15423
PA5630039,15432
PA5630039,15366
PA5650032,15656
PA5650032,15680
PA5650032,15682
PA5650032,15668
PA5650032,15629
PA5650032,15626
PA5650032,15945
PA5650032,15642
PA5650032,15644
PA5650032,15902
PA5650032,15632
PA5650032,15690
PA5650032,15618
PA5650032,15641
PA5650032,15613
PA5650032,15068
PA5650032,15681
PA5650032,16229
PA5650049,15717
PA5650049,15627
PA5650060,15670
PA5650060,15601
PA5650060,15620
PA5650060,15696
PA5650060,15627
PA5650060,15650
PA5650060,15661
PA5650070,15656
PA5650070,15613
PA5650070,15068
PA5650080,15658
PA6160001,16257
PA6160001,16334
PA6160001,16254
PA6160001,16255
PA6160001,16232
PA6160001,16258
PA6160001,15829
PA6160001,16214
PA6160001,16235
PA6160001,16234
PA6170008,16830
PA6200004,16403
PA6200036,16335
PA6240007,15845
PA6240008,15846
PA6240016,15857
PA6250028,16508
PA6250028,16506
PA6250028,16502
PA6250028,16509
PA6250028,16501
PA6250028,16511
PA6250028,16503
PA6250028,16510
PA6250028,16512
PA6250028,16541
PA6250028,16415
PA6250028,16505
PA6250028,16421
PA6250028,16428
PA6250028,16563
PA6250028,16507
PA6250028,16504
PA6330002,15823
PA6330002,15824
PA6330004,15825
PA6330004,15829
PA6330007,15840
PA6370011,16063
PA6370011,16037
PA6370011,16123
PA6370011,16136
PA6370011,16117
PA6370011,16157
PA6370034,16103
PA6370034,16116
PA6370034,16102
PA6370034,16141
PA6370034,16108
PA6370034,16105
PA6370034,16157
PA6370034,16101
PA6370034,16160
PA6420014,16701
PA6420014,16725
PA6420014,16727
PA6420014,16738
PA6430037,16125
PA6430054,16125
PA6430054,16148
PA6430054,16121
PA6430054,16159
PA6430054,16161
PA6430054,16142
PA6430054,16143
PA6430054,16146
PA6430054,16137
PA6430055,16150
PA6610023,16301
PA6620020,16365
PA6620021,16313
PA7010019,17325
PA7210002,17013
PA7210046,17001
PA7210050,17007
PA7220045,17057
PA7220049,17105
PA7220049,17125
PA7220049,17120
PA7220049,17111
PA7220049,17109
PA7220049,17104
PA7220049,17103
PA7220049,17102
PA7220049,17101
PA7220049,17110
PA7280005,17202
PA7280005,17201
PA7280005,17222
PA7280032,17268
PA7280043,17252
PA7280045,17244
PA7280045,17201
PA7360025,17022
PA7360058,17512
PA7360058,17601
PA7360063,17601
PA7360063,17602
PA7360063,17538
PA7360063,17604
PA7360063,17603
PA7360091,17545
PA7360091,17552
PA7360123,17603
PA7360123,17552
PA7360123,17582
PA7360123,17406
PA7360123,17547
PA7360123,17554
PA7360123,17601
PA7360123,17512
PA7360124,17022
PA7360135,17545
PA7360135,17520
PA7360143,17580
PA7360143,17522
PA7360143,17508
PA7360143,17501
PA7360143,17540
PA7380010,17046
PA7380010,17042
PA7380025,17067
PA7670071,17019
PA7670073,17408
PA7670073,17315
PA7670076,17331
PA7670085,17313
PA7670086,17356
PA7670086,17366
PA7670100,17401
PR0002000,612
PR0002591,901
PR0002611,745
PR0002611,729
PR0002652,612
PR0002662,659
PR0002672,662
PR0002682,678
PR0002692,669
PR0002702,641
PR0002712,664
PR0002722,617
PR0002732,650
PR0002762,687
PR0002772,693
PR0002782,612
PR0002822,612
PR0002832,612
PR0002872,627
PR0003142,641
PR0003192,641
PR0003262,674
PR0003283,680
PR0003293,647
PR0003303,685
PR0003333,637
PR0003343,667
PR0003363,670
PR0003373,623
PR0003383,660
PR0003533,683
PR0003772,662
PR0003824,731
PR0003872,669
PR0003904,757
PR0004044,720
PR0004074,653
PR0004234,698
PR0004314,698
PR0004324,624
PR0004524,733
PR0004545,653
PR0004584,601
PR0004605,794
PR0004635,660
PR0004654,766
PR0004664,766
PR0004665,751
PR0004695,638
PR0004705,782
PR0004745,784
PR0004815,707
PR0004835,723
PR0004885,751
PR0004895,751
PR0004915,751
PR0005046,703
PR0005066,725
PR0005086,725
PR0005096,778
PR0005106,754
PR0005166,777
PR0005296,745
PR0005306,738
PR0005376,791
PR0005386,791
PR0005386,718
PR0005416,754
PR0005487,783
PR0005517,719
PR0005537,783
PR0005587,612
PR0005597,646
PR0005607,646
PR0644086,771
PR0724117,783
RI1559511,2817
RI1559511,2886
RI1559511,2818
RI1559511,2893
RI1559511,2831
RI1559511,2816
RI1559512,6379
RI1559512,2891
RI1559517,2874
RI1559517,2877
RI1559517,2852
RI1559518,2895
RI1592010,2871
RI1592010,2842
RI1592010,2840
RI1592018,2878
RI1592021,2861
RI1592021,2860
RI1592021,2864
RI1592021,2863
RI1592022,2871
RI1592024,2907
RI1592024,2904
RI1592024,2909
RI1592024,2911
RI1592024,2910
RI1592024,2920
RI1592024,2903
RI1592024,2905
RI1592024,2917
RI1592024,2921
RI1592024,2906
RI1592024,2919
RI1592024,2908
RI1615610,2914
RI1615610,2916
RI1615610,2915
RI1615616,2904
RI1615616,2911
RI1615616,2917
RI1615624,2879
RI1615627,2889
RI1615627,2888
RI1647515,2806
RI1647515,2809
RI1647515,2885
RI1858422,2881
RI1858423,2865
RI1858428,2882
SC0120001,29620
SC0210001,29802
SC0210001,29804
SC0210001,29805
SC0210001,29803
SC0210001,29801
SC0210003,29841
SC0210003,29860
SC0220004,29831
SC0220004,29851
SC0220004,29803
SC0220004,29842
SC0220006,29861
SC0220006,29816
SC0220006,29829
SC0220006,29822
SC0220006,29860
SC0220006,29847
SC0220006,29842
SC0220006,29841
SC0220008,29839
SC0410004,29627
SC0410011,29627
SC0410011,29654
SC0410012,29621
SC0410012,29624
SC0410012,29625
SC0410012,29626
SC0420002,29642
SC0420002,29640
SC0420002,29697
SC0420003,29623
SC0420003,29625
SC0420003,29670
SC0420007,29697
SC0420007,29621
SC0420007,29627
SC0420009,29627
SC0420009,29697
SC0420009,29669
SC0720001,29928
SC0720003,29909
SC0720006,29926
SC0720006,29928
SC0810001,29461
SC0810004,29486
SC0810004,29445
SC0820002,29434
SC0820002,29436
SC0820002,29461
SC0820002,29469
SC0820002,29468
SC0820002,29450
SC0820009,29468
SC0820009,29453
SC0820009,29450
SC0820009,29434
SC0820009,29431
SC0820009,29479
SC1010001,29412
SC1010001,29407
SC1010001,29409
SC1010001,29423
SC1010001,29455
SC1010001,29485
SC1010001,29483
SC1010001,29403
SC1010001,29406
SC1010001,29424
SC1010001,29405
SC1010001,29492
SC1010001,29470
SC1010001,29401
SC1010001,29456
SC1010001,29445
SC1010001,29410
SC1010001,29418
SC1010001,29449
SC1010001,29420
SC1010001,29414
SC1010002,29466
SC1010002,29465
SC1010002,29429
SC1010002,29464
SC1010004,29451
SC1010008,29455
SC1020002,29455
SC1020002,29457
SC1110001,29342
SC1110001,29341
SC1110001,29340
SC1120005,29342
SC1220002,29729
SC1220002,29055
SC1220002,29714
SC1220002,29706
SC1320003,29520
SC1320003,29584
SC1320003,29709
SC1320003,29718
SC1320003,29727
SC1320003,29728
SC1320003,29741
SC1320003,29101
SC1510004,29475
SC1510004,29488
SC1620001,29532
SC1620001,29550
SC1620001,29540
SC1720001,29565
SC1720001,29547
SC1720001,29567
SC1720001,29563
SC1720001,29536
SC1810001,29477
SC1810003,29483
SC1810003,29485
SC1820001,29485
SC1820001,29483
SC1820001,29456
SC1820001,29471
SC1820001,29477
SC1820008,29485
SC1820008,29420
SC2010001,29180
SC2030004,29065
SC2110001,29505
SC2110001,29541
SC2110001,29161
SC2110001,29501
SC2110001,29506
SC2110007,29560
SC2220010,29585
SC2220010,29576
SC2310001,29690
SC2310001,29687
SC2310001,29685
SC2310001,29616
SC2310001,29617
SC2310001,29652
SC2310001,29613
SC2310001,29627
SC2310001,29602
SC2310001,29603
SC2310001,29635
SC2310001,29651
SC2310001,29688
SC2310001,29669
SC2310001,29654
SC2310001,29601
SC2310001,29604
SC2310001,29605
SC2310001,29606
SC2310001,29607
SC2310001,29608
SC2310001,29661
SC2310001,29662
SC2310001,29614
SC2310001,29609
SC2310001,29615
SC2310001,29670
SC2310001,29610
SC2310001,29673
SC2310001,29680
SC2310001,29681
SC2310001,29683
SC2310001,29611
SC2310001,29697
SC2310001,29650
SC2310001,29636
SC2310001,29664
SC2310001,29640
SC2310001,29644
SC2310005,29365
SC2310005,29652
SC2310005,29650
SC2310005,29651
SC2310005,29687
SC2320003,29651
SC2410001,29649
SC2410001,29646
SC2410001,29666
SC2410001,29692
SC2510006,29945
SC2610001,29578
SC2610001,29577
SC2610001,29572
SC2610008,29527
SC2610008,29526
SC2610011,29582
SC2620001,29527
SC2620001,29526
SC2620002,29566
SC2620002,29568
SC2620003,29544
SC2620003,29527
SC2620004,29511
SC2620004,29576
SC2620004,29527
SC2620004,29575
SC2620004,29544
SC2620004,29569
SC2620004,29545
SC2620004,29579
SC2620004,29588
SC2620004,29568
SC2620004,29566
SC2620004,29581
SC2620004,29526
SC2810001,29020
SC2820001,29078
SC2820001,29130
SC2820001,29045
SC2820005,29153
SC2820005,29040
SC2820005,29032
SC2820005,29010
SC2820005,29074
SC2820005,29104
SC2820005,29067
SC2820005,29175
SC2820005,29128
SC2820005,29009
SC2820005,29080
SC2820005,29058
SC2820005,29020
SC2820005,29046
SC2910001,29720
SC2910003,29067
SC2920001,29744
SC2920001,29058
SC2920001,29707
SC2920001,29067
SC2920001,29720
SC3010001,29360
SC3020001,29654
SC3020001,29355
SC3020001,29644
SC3020001,29384
SC3020001,29370
SC3020001,29645
SC3020001,29681
SC3020001,29325
SC3020001,29669
SC3020001,29360
SC3020001,29332
SC3020001,29335
SC3020001,29680
SC3020001,29351
SC3020001,29692
SC3210001,29072
SC3210003,29170
SC3210003,29171
SC3210003,29172
SC3210003,29033
SC3210004,29169
SC3210004,29073
SC3210004,29170
SC3220003,29072
SC3250012,29073
SC3250063,29072
SC3250065,29036
SC3250077,29036
SC3320001,29574
SC3320001,29519
SC3320001,29543
SC3320001,29546
SC3320001,29581
SC3320001,29571
SC3320001,29592
SC3320001,29589
SC3320001,29565
SC3510001,29835
SC3620002,29108
SC3710002,29672
SC3710002,29678
SC3710004,29691
SC3710004,29696
SC3720001,29693
SC3720001,29678
SC3720001,29643
SC3720001,29689
SC3750023,29676
SC3810001,29107
SC3810001,29113
SC3810001,29030
SC3810001,29038
SC3810001,29039
SC3810001,29133
SC3810001,29118
SC3810001,29116
SC3810001,29115
SC3810001,29018
SC3810011,29142
SC3910001,29671
SC3910002,29642
SC3910002,29640
SC3910004,29631
SC3910006,29678
SC3910006,29632
SC3910006,29631
SC3910006,29634
SC3920002,29682
SC3920003,29671
SC4010001,29016
SC4010001,29206
SC4010001,29212
SC4010001,29223
SC4010001,29209
SC4010001,29203
SC4010001,29229
SC4010001,29201
SC4010001,29210
SC4010001,29061
SC4010001,29063
SC4010001,29205
SC4010001,29045
SC4010001,29036
SC4010001,29204
SC4010501,29207
SC4120001,29138
SC4210001,29303
SC4210001,29306
SC4210001,29323
SC4210001,29305
SC4210001,29301
SC4210003,29356
SC4220002,29356
SC4220002,29348
SC4220002,29349
SC4220002,29303
SC4220002,29316
SC4220002,29322
SC4220006,29385
SC4220006,29365
SC4220007,29335
SC4220007,29374
SC4220007,29376
SC4220007,29388
SC4220007,29369
SC4220010,29303
SC4220010,29323
SC4320003,29040
SC4410001,29379
SC4420001,29379
SC4610002,29730
SC4610002,29732
SC4610002,29731
SC4610003,29715
SC4620002,29708
SC4620002,29715
SD4600020,57402
SD4600020,57401
SD4600071,57006
SD4600169,57350
SD4600185,57356
SD4600214,57301
SD4600242,57501
SD4600245,57368
SD4600294,57101
SD4600294,57103
SD4600294,57105
SD4600294,57107
SD4600294,57108
SD4600294,57109
SD4600294,57110
SD4600294,57104
SD4600294,57118
SD4600294,57117
SD4600294,57106
SD4600311,57783
SD4600342,57069
SD4600356,57201
SD4600406,57702
SD4600423,57078
SD4600429,57024
SD4600501,57541
SD4600520,57580
SD4600865,57078
SD4600865,57366
SD4600865,57040
SD4600865,57046
SD4600865,57066
SD4600865,57067
SD4600865,57354
SD4600865,57063
SD4600865,57301
SD4600865,57029
SD4600865,57331
SD4600865,57037
SD4600865,57045
SD4600865,57072
SD4600865,57052
SD4600865,57059
SD4600865,57315
SD4601089,57467
SD4601089,57436
SD4601089,57440
SD4601089,57348
SD4601089,57322
SD4601089,58436
SD4601089,58439
SD4601089,58581
SD4601089,57481
SD4601089,58573
SD4601089,57401
SD4601089,57462
SD4601089,57273
SD4601089,57433
SD4601089,57469
SD4601089,57631
SD4601089,57261
SD4601089,57422
SD4601089,57427
SD4601089,57451
SD4601089,57471
SD4601089,57428
SD4601089,57452
SD4601089,57274
SD4601089,57601
SD4601089,57239
SD4601089,57445
SD4601089,57232
SD4601089,57448
SD4601089,57426
SD4601089,57646
SD4601089,57449
SD4601089,57446
SD4601089,57441
SD4601089,57456
SD4601089,57457
SD4601089,57437
SD4601089,57632
SD4601089,57648
SD4601089,57472
SD4601089,57465
SD4601089,57434
SD4601089,57466
SD4601089,57468
SD4601089,57435
SD4601089,57442
SD4601089,57438
SD4601089,57474
SD4601089,57429
SD4601089,57420
SD4601089,57473
SD4601089,57470
SD4601089,57217
SD4601089,57424
SD4601089,57455
SD4601089,57477
SD4601089,57258
SD4601089,57461
SD4601089,57460
SD4601089,57219
SD4601089,57479
SD4601089,57450
SD4601089,57475
SD4602175,57386
SD4602175,57322
SD4602175,57324
SD4602175,57350
SD4602175,57399
SD4602175,57353
SD4602175,57348
SD4602175,57385
SD4602175,57373
SD4602175,57384
SD4602175,57382
SD4602175,57381
SD4602175,57379
SD4602175,57345
SD4602175,57346
SD4602175,57358
SD4602175,57359
SD4602175,57312
SD4602175,57362
SD4602175,57371
SD4602175,57341
SD4602175,57470
SD4602175,57501
SD4602175,57476
SD4602175,57540
SD4602175,57442
SD4602175,57536
SD4602175,57564
SD4602175,57522
SD4602175,57475
SD4602175,57469
SD4602175,57467
SD4602175,57520
SD4602175,57466
SD4602175,57455
SD4602175,57450
TN0000007,37804
TN0000007,37853
TN0000007,37701
TN0000007,37777
TN0000008,37012
TN0000014,37877
TN0000014,37814
TN0000022,37870
TN0000022,37724
TN0000022,37752
TN0000024,37303
TN0000038,38506
TN0000040,38560
TN0000040,38582
TN0000040,38548
TN0000040,38552
TN0000040,38544
TN0000041,37861
TN0000041,37811
TN0000041,37708
TN0000058,37617
TN0000058,37620
TN0000066,37025
TN0000066,37098
TN0000066,37137
TN0000066,37055
TN0000069,37027
TN0000069,37024
TN0000073,37620
TN0000073,37618
TN0000073,37617
TN0000079,37618
TN0000080,38012
TN0000088,38577
TN0000088,38549
TN0000090,38320
TN0000090,38333
TN0000097,37148
TN0000097,37031
TN0000097,37066
TN0000097,37074
TN0000097,37186
TN0000097,37022
TN0000107,37411
TN0000107,37412
TN0000107,37422
TN0000107,37410
TN0000107,37408
TN0000107,37407
TN0000107,37450
TN0000107,37409
TN0000107,37402
TN0000107,37403
TN0000107,37404
TN0000107,37405
TN0000107,37421
TN0000107,37351
TN0000107,37415
TN0000107,30750
TN0000107,30742
TN0000107,30741
TN0000107,37401
TN0000107,37419
TN0000107,37416
TN0000107,37406
TN0000108,37743
TN0000108,37659
TN0000108,37616
TN0000108,37681
TN0000108,37641
TN0000108,37745
TN0000116,37043
TN0000116,37040
TN0000116,37042
TN0000117,37353
TN0000117,37323
TN0000117,37312
TN0000117,37311
TN0000117,37310
TN0000119,38425
TN0000120,37717
TN0000122,37365
TN0000122,37327
TN0000122,37387
TN0000122,37301
TN0000122,37305
TN0000122,37397
TN0000122,37339
TN0000122,37313
TN0000126,38017
TN0000128,38401
TN0000128,38482
TN0000128,38487
TN0000128,38451
TN0000128,38461
TN0000133,38544
TN0000133,38506
TN0000133,38501
TN0000147,37584
TN0000147,37723
TN0000147,38571
TN0000147,38558
TN0000147,38555
TN0000150,38572
TN0000159,38572
TN0000159,38555
TN0000169,37379
TN0000174,37321
TN0000183,37322
TN0000188,37166
TN0000190,38583
TN0000191,37029
TN0000191,37055
TN0000191,37036
TN0000201,38004
TN0000201,38011
TN0000201,38019
TN0000201,38023
TN0000201,38053
TN0000201,38058
TN0000201,38071
TN0000211,38024
TN0000218,37043
TN0000218,37010
TN0000218,37035
TN0000218,37015
TN0000218,37146
TN0000219,37421
TN0000219,37363
TN0000219,37341
TN0000219,37353
TN0000219,37311
TN0000219,37302
TN0000219,37416
TN0000219,37315
TN0000219,37312
TN0000221,37643
TN0000231,37650
TN0000233,37331
TN0000242,37334
TN0000247,37067
TN0000247,37064
TN0000247,37046
TN0000249,37737
TN0000253,37066
TN0000261,37738
TN0000261,37722
TN0000262,38139
TN0000262,38138
TN0000264,37071
TN0000264,37090
TN0000264,37122
TN0000264,37076
TN0000266,37743
TN0000266,37818
TN0000266,37809
TN0000266,37616
TN0000266,37641
TN0000273,37743
TN0000273,37744
TN0000273,37745
TN0000274,37745
TN0000274,37743
TN0000274,37641
TN0000274,37616
TN0000274,37711
TN0000274,37818
TN0000278,37397
TN0000278,37365
TN0000280,37912
TN0000280,37918
TN0000280,37938
TN0000280,37754
TN0000280,37825
TN0000280,37807
TN0000280,37866
TN0000280,37921
TN0000280,37849
TN0000286,37209
TN0000287,37748
TN0000287,37829
TN0000294,37075
TN0000299,38305
TN0000299,38302
TN0000299,38301
TN0000303,37343
TN0000303,37415
TN0000303,37379
TN0000314,38343
TN0000316,38344
TN0000318,37755
TN0000318,37756
TN0000318,37733
TN0000318,37732
TN0000318,37841
TN0000318,37847
TN0000318,37852
TN0000318,37872
TN0000322,37714
TN0000322,37757
TN0000322,37769
TN0000331,37602
TN0000331,37604
TN0000331,37601
TN0000331,37684
TN0000331,37692
TN0000331,37686
TN0000331,37605
TN0000331,37663
TN0000331,37660
TN0000331,37659
TN0000331,37614
TN0000331,37656
TN0000331,37618
TN0000331,37615
TN0000349,37664
TN0000349,37663
TN0000349,37660
TN0000349,37641
TN0000349,37857
TN0000349,37659
TN0000349,37656
TN0000349,37617
TN0000349,37665
TN0000366,37917
TN0000366,37920
TN0000366,37918
TN0000366,37876
TN0000366,37916
TN0000366,37924
TN0000366,37902
TN0000366,37909
TN0000366,37820
TN0000366,37922
TN0000366,37919
TN0000366,37923
TN0000366,37931
TN0000366,37912
TN0000366,37915
TN0000366,37764
TN0000366,37871
TN0000366,37914
TN0000366,37921
TN0000367,37865
TN0000367,37920
TN0000369,37934
TN0000369,37919
TN0000369,37922
TN0000374,37766
TN0000386,37135
TN0000386,37086
TN0000392,38464
TN0000393,37087
TN0000394,37087
TN0000396,37772
TN0000396,37771
TN0000400,37091
TN0000402,38351
TN0000405,38562
TN0000405,38580
TN0000405,38541
TN0000405,38568
TN0000405,38543
TN0000405,38573
TN0000405,38570
TN0000405,38542
TN0000409,37774
TN0000415,37779
TN0000415,37921
TN0000415,37806
TN0000415,37861
TN0000415,37888
TN0000415,37721
TN0000415,37709
TN0000416,37306
TN0000416,37352
TN0000416,37359
TN0000416,37388
TN0000416,37398
TN0000416,37334
TN0000416,37144
TN0000416,37160
TN0000423,37110
TN0000424,37216
TN0000424,37115
TN0000424,37207
TN0000424,37072
TN0000428,37067
TN0000428,37027
TN0000428,37069
TN0000429,37355
TN0000435,38237
TN0000438,37801
TN0000438,37803
TN0000438,37804
TN0000450,38175
TN0000450,38182
TN0000450,38119
TN0000450,38177
TN0000450,38124
TN0000450,38174
TN0000450,38002
TN0000450,38181
TN0000450,38014
TN0000450,38122
TN0000450,38027
TN0000450,38125
TN0000450,38126
TN0000450,38127
TN0000450,38128
