PWSID,ZIPCODE
TX0610002,76201
TX0610002,76205
TX0610002,76207
TX0610002,76208
TX0610002,76209
TX0610002,76210
TX0610002,76226
TX0610002,76266
TX0610004,75029
TX0610023,75028
TX0610029,75065
TX0610035,75068
TX0610065,76208
TX0610065,76210
TX0610080,75077
TX0610081,75056
TX0680002,79760
TX0700001,75120
TX0700005,76065
TX0700008,75168
TX0700033,75154
TX0700034,76065
TX0710002,79961
TX0710005,79928
TX0710020,79906
TX0710154,79836
TX0720002,76401
TX0740001,75418
TX0790003,77471
TX0790004,77477
TX0790005,77487
TX0790023,77469
TX0790028,77459
TX0790132,77027
TX0790237,77545
TX0840001,77539
TX0840002,77546
TX0840003,77553
TX0840006,77568
TX0840007,77573
TX0840008,77592
TX0840044,77650
TX0860001,78624
TX0900003,79066
TX0910003,75020
TX0910003,75021
TX0910006,75091
TX0920003,75663
TX0920004,75606
TX0940002,78155
TX0940003,78154
TX0940015,78666
TX0940020,78124
TX0940022,78156
TX0950004,79072
TX1000035,77657
TX1010003,77522
TX1010004,77401
TX1010007,77536
TX1010009,77547
TX1010013,77251
TX1010014,77338
TX1010017,77493
TX1010018,77571
TX1010027,77005
TX1010056,77058
TX1010062,77586
TX1010237,77429
TX1010238,77229
TX1010239,77015
TX1010278,77383
TX1010293,77501
TX1010348,77251
TX1010359,77041
TX1010418,77089
TX1010429,77410
TX1010501,79508
TX1010503,77410
TX1010538,77084
TX1010581,77494
TX1010593,77027
TX1010678,77041
TX1010715,77056
TX1010720,77229
TX1010774,77040
TX1011550,77383
TX1011826,77041
TX1012007,77386
TX1012532,77040
TX1013074,77084
TX1020002,75671
TX1050001,78666
TX1050002,78640
TX1050003,78666
TX1050019,78640
TX1070005,75751
TX1070167,75147
TX1070190,75143
TX1080001,78516
TX1080002,78537
TX1080004,78540
TX1080006,78505
TX1080007,78570
TX1080008,78572
TX1080009,78577
TX1080010,78589
TX1080011,78596
TX1080022,78573
TX1080029,78542
TX1080033,78573
TX1080234,78579
TX1100002,79336
TX1110001,76048
TX1110007,76049
TX1120002,75482
TX1130001,75835
TX1140001,79720
TX1160004,75403
TX1160018,75404
TX1170001,79008
TX1210001,75951
TX1230001,77701
TX1230001,77702
TX1230001,77703
TX1230001,77704
TX1230001,77705
TX1230001,77706
TX1230001,77707
TX1230001,77708
TX1230001,77709
TX1230001,77710
TX1230001,77720
TX1230001,77725
TX1230001,77726
TX1230006,77627
TX1230009,77641
TX1230010,77651
TX1230012,77619
TX1250001,78333
TX1260002,76028
TX1260003,76031
TX1260017,76097
TX1260018,76033
TX1290002,75126
TX1290005,75147
TX1290006,75160
TX1300001,78006
TX1330001,78028
TX1370001,78364
TX1390002,75461
TX1390015,75421
TX1410028,76539
TX1460001,77327
TX1460002,77535
TX1520002,79457
TX1550001,76705
TX1550008,76702
TX1550010,76706
TX1550031,76643
TX1610001,77414
TX1620001,78853
TX1630002,78861
TX1630034,78052
TX1650001,79702
TX1700001,77305
TX1700068,77365
TX1700169,77387
TX1700458,77387
TX1710001,79029
TX1740003,75963
TX1750002,75110
TX1770002,79556
TX1780003,78401
TX1780005,78380
TX1810004,77631
TX1810005,77662
TX1820001,76068
TX1840005,76086
TX1840008,76023
TX1840008,76073
TX1840008,76082
TX1840008,76085
TX1840008,76426
TX1840008,76487
TX1880001,79105
TX1910001,79015
TX1990001,75087
TX1990002,75189
TX2010001,75652
TX2020067,75948
TX2050005,78374
TX2080001,79550
TX2120004,75710
TX2120063,75702
TX2140007,78584
TX2140018,78582
TX2200001,76004
TX2200002,76020
TX2200003,76021
TX2200003,76022
TX2200011,76119
TX2200011,76140
TX2200012,76102
TX2200013,76099
TX2200014,76117
TX2200018,76063
TX2200023,76179
TX2200029,76126
TX2200031,76039
TX2200034,76036
TX2200043,76034
TX2200054,76054
TX2200063,76180
TX2200075,76092
TX2200081,76108
TX2200096,76244
TX2200328,76148
TX2210001,79604
TX2250001,75455
TX2250004,75455
TX2260001,76902
TX2260001,76903
TX2270001,78610
TX2270001,78612
TX2270001,78613
TX2270001,78617
TX2270001,78621
TX2270001,78640
TX2270001,78641
TX2270001,78652
TX2270001,78653
TX2270001,78660
TX2270001,78664
TX2270001,78681
TX2270001,78701
TX2270001,78702
TX2270001,78703
TX2270001,78704
TX2270001,78705
TX2270001,78712
TX2270001,78717
TX2270001,78719
TX2270001,78721
TX2270001,78722
TX2270001,78723
TX2270001,78724
TX2270001,78725
TX2270001,78726
TX2270001,78727
TX2270001,78728
TX2270001,78729
TX2270001,78730
TX2270001,78731
TX2270001,78732
TX2270001,78733
TX2270001,78735
TX2270001,78736
TX2270001,78737
TX2270001,78738
TX2270001,78739
TX2270001,78741
TX2270001,78742
TX2270001,78744
TX2270001,78745
TX2270001,78746
TX2270001,78747
TX2270001,78748
TX2270001,78749
TX2270001,78750
TX2270001,78751
TX2270001,78752
TX2270001,78753
TX2270001,78754
TX2270001,78756
TX2270001,78757
TX2270001,78758
TX2270001,78759
TX2270001,78767
TX2270014,78691
TX2270027,78734
TX2270033,78615
TX2270161,78726
TX2270227,78734
TX2270235,78738
TX2320002,78802
TX2330001,78840
TX2350002,77902
TX2360001,77340
TX2390001,77834
TX2400001,78044
TX2410002,77437
TX2410005,77488
TX2430001,76307
TX2430005,76354
TX2430007,76311
TX2440001,76384
TX2460001,78627
TX2460003,78664
TX2460004,76574
TX2460007,78634
TX2460009,78613
TX2460012,78646
TX2460022,78634
TX2460043,76527
TX2460061,78681
TX2470015,78121
TX2530002,78076
UTAH02004,84307
UTAH03010,84321
UTAH06001,84014
UTAH06002,84015
UTAH06003,84015
UTAH06004,84401
UTAH06006,84037
UTAH06012,84075
UTAH06015,84014
UTAH06018,84040
UTAH06018,84041
UTAH06019,84010
UTAH06024,84056
UTAH11002,84720
UTAH18006,84043
UTAH18007,84119
UTAH18010,84121
UTAH18011,84118
UTAH18014,84044
UTAH18014,84128
UTAH18017,84047
UTAH18019,84106
UTAH18020,84065
UTAH18021,84123
UTAH18023,84043
UTAH18024,84107
UTAH18025,84065
UTAH18026,84084
UTAH18027,84006
UTAH18027,84020
UTAH18027,84044
UTAH18027,84047
UTAH18027,84065
UTAH18027,84070
UTAH18027,84074
UTAH18027,84081
UTAH18027,84084
UTAH18027,84088
UTAH18027,84090
UTAH18027,84092
UTAH18027,84093
UTAH18027,84094
UTAH18027,84095
UTAH18027,84096
UTAH18027,84101
UTAH18027,84102
UTAH18027,84103
UTAH18027,84104
UTAH18027,84105
UTAH18027,84106
UTAH18027,84107
UTAH18027,84115
UTAH18027,84117
UTAH18027,84118
UTAH18027,84119
UTAH18027,84120
UTAH18027,84121
UTAH18027,84123
UTAH18027,84124
UTAH18027,84128
UTAH18027,84129
UTAH18028,84094
UTAH18032,84115
UTAH18133,84020
UTAH18157,84096
UTAH23004,84074
UTAH25003,84660
UTAH25005,84663
UTAH25006,84603
UTAH25008,84003
UTAH25014,84003
UTAH25015,84043
UTAH25016,84042
UTAH25020,84057
UTAH25021,84651
UTAH25022,84062
UTAH25138,84013
UTAH25142,84005
UTAH26006,84032
UTAH27007,84737
UTAH27015,84770
UTAH27021,84780
UTAH29004,84404
UTAH29006,84015
UTAH29006,84067
UTAH29006,84315
UTAH29006,84401
UTAH29010,84315
UTAH29010,84414
UTAH29011,84401
UTAH29011,84403
UTAH29016,84067
UTAH29017,84405
VA1027061,24656
VA1121052,24060
VA1121090,24073
VA1191883,24211
VA1520070,24203
VA1750100,24141
VA2003053,22911
VA2015575,24482
VA2065480,23146
VA2069250,22604
VA2161830,24179
VA2187406,22630
VA2540500,22902
VA2660345,22801
VA2770900,24011
VA2775300,24153
VA2790600,24402
VA2820775,22980
VA2840500,22601
VA3095490,23168
VA3095490,23187
VA3095490,23188
VA3149247,23801
VA3149247,23860
VA3550050,23328
VA3550051,23328
VA3550052,23328
VA3570150,23834
VA3670800,23860
VA3700100,23604
VA3700500,23606
VA3710050,23511
VA3710100,23501
VA3730750,23803
VA3740500,23709
VA3740600,23701
VA3740600,23702
VA3740600,23703
VA3740600,23704
VA3740600,23705
VA3740600,23707
VA3740600,23708
VA3740600,23709
VA3800805,23439
VA3810900,23450
VA3810900,23451
VA3810900,23452
VA3810900,23453
VA3810900,23454
VA3810900,23455
VA3810900,23456
VA3810900,23457
VA3810900,23458
VA3810900,23459
VA3810900,23460
VA3810900,23461
VA3810900,23462
VA3810900,23463
VA3810900,23464
VA3810900,23465
VA3810900,23466
VA3810900,23467
VA3810900,23468
VA3810900,23471
VA3810900,23479
VA3830850,23185
VA4041845,23832
VA4073311,23001
VA4073311,23018
VA4073311,23061
VA4073311,23062
VA4073311,23072
VA4073311,23131
VA4073311,23184
VA4085398,23005
VA4085398,23047
VA4085398,23059
VA4085398,23111
VA4085398,23116
VA4087125,23273
VA4760100,23221
VA5009250,24572
VA5019315,24523
VA5031150,24502
VA5089852,24054
VA5089852,24055
VA5089852,24078
VA5089852,24089
VA5089852,24112
VA5089852,24148
VA5089852,24168
VA5089852,24171
VA5089852,24541
VA5590100,24541
VA5680200,24501
VA5690400,24114
VA6013010,22206
VA6013080,20001
VA6047500,22701
VA6059050,20166
VA6059450,22060
VA6059501,20120
VA6059501,20121
VA6059501,20124
VA6059501,20151
VA6059501,20153
VA6059501,20164
VA6059501,20170
VA6059501,20171
VA6059501,20190
VA6059501,20191
VA6059501,20192
VA6059501,20194
VA6059501,20195
VA6059501,22003
VA6059501,22015
VA6059501,22027
VA6059501,22030
VA6059501,22031
VA6059501,22032
VA6059501,22033
VA6059501,22035
VA6059501,22039
VA6059501,22040
VA6059501,22041
VA6059501,22042
VA6059501,22043
VA6059501,22044
VA6059501,22046
VA6059501,22060
VA6059501,22066
VA6059501,22079
VA6059501,22096
VA6059501,22101
VA6059501,22102
VA6059501,22122
VA6059501,22124
VA6059501,22150
VA6059501,22151
VA6059501,22152
VA6059501,22153
VA6059501,22180
VA6059501,22181
VA6059501,22182
VA6059501,22203
VA6059501,22206
VA6059501,22209
VA6059501,22301
VA6059501,22302
VA6059501,22303
VA6059501,22304
VA6059501,22305
VA6059501,22306
VA6059501,22307
VA6059501,22308
VA6059501,22309
VA6059501,22310
VA6059501,22311
VA6059501,22312
VA6059501,22314
VA6059501,22315
VA6059550,20172
VA6059800,22180
VA6061600,20188
VA6107300,20175
VA6107300,20176
VA6107300,20177
VA6107300,20178
VA6107350,20146
VA6137999,22968
VA6153251,20109
VA6153251,20110
VA6153251,20111
VA6153251,20112
VA6153251,20136
VA6153251,20155
VA6153251,20169
VA6153251,20181
VA6153600,20112
VA6153600,22025
VA6153600,22026
VA6153600,22125
VA6153600,22172
VA6153600,22191
VA6153600,22192
VA6153600,22193
VA6153625,22191
VA6153625,22192
VA6153625,22193
VA6153625,22194
VA6153625,22195
VA6153675,22134
VA6177300,22408
VA6179100,22555
VA6510010,22301
VA6510010,22302
VA6510010,22303
VA6510010,22304
VA6510010,22305
VA6510010,22306
VA6510010,22307
VA6510010,22308
VA6510010,22309
VA6510010,22310
VA6510010,22311
VA6510010,22312
VA6510010,22313
VA6510010,22314
VA6510010,22315
VA6510010,22320
VA6510010,22331
VA6510010,22332
VA6510010,22333
VA6510010,22334
VA6600100,22030
VA6610100,22027
VA6610100,22031
VA6610100,22041
VA6610100,22042
VA6610100,22043
VA6610100,22044
VA6610100,22046
VA6610100,22101
VA6610100,22102
VA6610100,22180
VA6610100,22182
VA6610100,22205
VA6610100,22213
VA6630050,22401
VA6630050,22404
VA6685100,20110
VA6687100,20111
VI0000097,804
VI0000443,804
VT0005016,5201
VT0005053,5402
VT0005091,5403
VT0005229,5702
VT0005254,5641
VT0005290,5301
VT0005305,5148
WA5300050,98520
WA5301300,98087
WA5302200,98273
WA5302600,98366
WA5302600,98367
WA5302714,98315
WA5302950,98223
WA5303182,98168
WA5303350,98001
WA5303420,98278
WA5303468,98315
WA5304700,98604
WA5305122,98370
WA5305575,98004
WA5305575,98005
WA5305575,98006
WA5305575,98007
WA5305575,98008
WA5305575,98009
WA5305575,98015
WA5305575,98027
WA5305575,98039
WA5305600,98229
WA5307650,98391
WA5307900,98011
WA5307900,98021
WA5308200,98310
WA5308200,98312
WA5308200,98337
WA5310221,99016
WA5310800,98607
WA5312200,98531
WA5312250,98532
WA5312284,98807
WA5313333,98668
WA5316270,98296
WA5320500,98327
WA5321800,98802
WA5321900,99004
WA5322500,98026
WA5322950,98926
WA5323600,98022
WA5324050,98201
WA5324050,98203
WA5324050,98204
WA5324050,98205
WA5324050,98206
WA5324050,98207
WA5324050,98208
WA5324050,98213
WA5324850,98248
WA5325200,98374
WA5326050,98433
WA5326800,98373
WA5336350,98027
WA5336350,98029
WA5338000,98626
WA5338100,99336
WA5338150,98032
WA5338950,98168
WA5339600,98155
WA5339800,98166
WA5340100,98031
WA5340100,98038
WA5340100,98042
WA5340100,98055
WA5340100,98058
WA5340650,98001
WA5340650,98003
WA5340650,98005
WA5340650,98032
WA5340650,98089
WA5340650,98148
WA5340800,98028
WA5340900,98075
WA5341150,98059
WA5341600,98011
WA5341600,98034
WA5341600,98052
WA5341600,98072
WA5341600,98077
WA5341650,98042
WA5341800,98038
WA5341800,98042
WA5341800,98058
WA5341900,98042
WA5341997,98063
WA5341998,98168
WA5342250,98033
WA5343500,98503
WA5343500,98513
WA5343500,98516
WA5345550,98499
WA5348100,98632
WA5349150,98264
WA5349270,98046
WA5350700,98353
WA5351900,98223
WA5351900,98270
WA5351900,98271
WA5353640,98040
WA5355600,99214
WA5355820,98272
WA5356300,98837
WA5357250,98043
WA5357550,98275
WA5359700,98908
WA5360950,98310
WA5362650,98277
WA5363008,98569
WA5363450,98507
WA5363600,98020
WA5363600,98026
WA5366200,98448
WA5366400,99301
WA5368550,98362
WA5368900,98366
WA5369150,98370
WA5369880,99163
WA5370050,98374
WA5371650,98073
WA5371850,98056
WA5372250,99352
WA5377050,98101
WA5377050,98102
WA5377050,98103
WA5377050,98104
WA5377050,98105
WA5377050,98106
WA5377050,98107
WA5377050,98108
WA5377050,98109
WA5377050,98112
WA5377050,98115
WA5377050,98116
WA5377050,98117
WA5377050,98118
WA5377050,98119
WA5377050,98121
WA5377050,98122
WA5377050,98124
WA5377050,98125
WA5377050,98126
WA5377050,98133
WA5377050,98134
WA5377050,98136
WA5377050,98144
WA5377050,98146
WA5377050,98155
WA5377050,98166
WA5377050,98177
WA5377050,98178
WA5377050,98199
WA5377400,98942
WA5377620,98382
WA5378170,98584
WA5379250,98082
WA5379300,98383
WA5379500,98273
WA5380907,98205
WA5380907,98223
WA5380907,98252
WA5380907,98258
WA5380907,98290
WA5381080,98065
WA5382844,98448
WA5382850,98387
WA5383100,99207
WA5383650,98292
WA5385050,98446
WA5385400,98944
WA5386800,98411
WA5389700,98501
WA5391200,98668
WA5391450,99037
WA5392500,99362
WA5393200,99164
WA5393343,99403
WA5393351,99211
WA5393400,98671
WA5394350,98807
WA5394900,99353
WA5396601,99218
WA5397650,98110
WA5399150,98902
WA5399350,98597
WI1110039,53901
WI1130078,53589
WI1130224,53713
WI1130231,53711
WI1130242,53562
WI1130258,53590
WI1130265,53597
WI1140059,53916
WI1230078,53566
WI1280044,53094
WI1280103,53538
WI1540112,53511
WI1540127,53545
WI1540127,53546
WI1540127,53548
WI1570085,53913
WI2300046,53144
WI2410100,53007
WI2410100,53051
WI2410100,53129
WI2410100,53130
WI2410100,53132
WI2410100,53151
WI2410100,53201
WI2410100,53202
WI2410100,53203
WI2410100,53204
WI2410100,53205
WI2410100,53206
WI2410100,53207
WI2410100,53208
WI2410100,53209
WI2410100,53210
WI2410100,53211
WI2410100,53212
WI2410100,53213
WI2410100,53214
WI2410100,53215
WI2410100,53216
WI2410100,53217
WI2410100,53218
WI2410100,53219
WI2410100,53220
WI2410100,53221
WI2410100,53222
WI2410100,53223
WI2410100,53224
WI2410100,53225
WI2410100,53226
WI2410100,53227
WI2410100,53228
WI2410100,53233
WI2410100,53235
WI2410100,53295
WI2410144,53172
WI2410168,53209
WI2410168,53217
WI2410169,53110
WI2410172,53154
WI2410556,53223
WI2410563,53132
WI2410571,53129
WI2410595,53214
WI2410596,53213
WI2410597,53211
WI2410597,53217
WI2410607,53211
WI2410778,53226
WI2460054,53074
WI2460108,53012
WI2460111,53024
WI2520062,53403
WI2520184,53402
WI2650056,53190
WI2670105,53022
WI2670110,53027
WI2670120,53095
WI2680082,53051
WI2680217,53151
WI2680227,53066
WI2680238,53186
WI2680238,53188
WI2680238,53189
WI2680253,53005
WI4050356,54305
WI4050453,54115
WI4050455,54301
WI4050456,54304
WI4050459,54311
WI4050468,54313
WI4200469,54936
WI4360364,54220
WI4360436,54241
WI4380395,54143
WI4450117,54915
WI4450333,54911
WI4450336,54130
WI4450338,54140
WI4450429,54913
WI4600354,53081
WI4710334,54952
WI4710348,54956
WI4710457,54901
WI6090456,54729
WI6170268,54751
WI6180230,54701
WI6320309,54601
WI6320327,54650
WI6480246,54022
WI6560087,54016
WI7370102,54403
WI7370163,54476
WI7500141,54481
WI7500726,54467
WI7720108,54495
WI7720165,54449
WI8160147,54880
WV3300202,25402
WV3300212,25402
WV3300218,25402
WV3300516,26062
WV3300608,25702
WV3301046,26452
WV3301307,24901
WV3301705,26301
WV3301905,25414
WV3302016,26452
WV3302031,25177
WV3302104,26452
WV3302364,25601
WV3302502,26554
WV3302611,26040
WV3302835,26452
WV3303111,26501
WV3303111,26502
WV3303111,26504
WV3303111,26505
WV3303111,26506
WV3303111,26507
WV3303111,26508
WV3303111,26527
WV3303111,26531
WV3303111,26534
WV3303111,26541
WV3303111,26543
WV3303111,26546
WV3303516,26003
WV3304011,25560
WV3304104,25802
WV3304513,26452
WV3305407,26101
WV3305411,26105
WY5600011,82003
WY5600019,82717
WY5600029,82070
WY5600029,82071
WY5600029,82072
WY5600029,82073
WY5600052,82801
WY5600150,82930
WY5601181,82935
WY5601182,82901
WY5601415,80264
55295401,54538
63506111,87026
90400047,85147
90400047,85228
90600151,92581
104121120,97417
AK2240456,99603
AK2240757,99664
AK2320078,99723
AL0000079,36027
AL0000079,36016
AL0000079,36310
AL0000079,36317
AL0000079,36017
AL0000179,36863
AL0000232,36904
AL0000316,35674
AL0000316,35654
AL0000316,35653
AL0000375,36467
AL0000463,36702
AL0000463,36703
AL0000500,36775
AL0000664,36345
AL0000702,36301
AL0000702,36305
AL0000702,36375
AL0000702,36352
AL0000755,35118
AL0000755,35005
AL0000755,35060
AL0000755,35224
AL0001097,36756
AL0001100,36786
AL0001100,36759
AL0001100,36748
AL0001110,36010
AL0001410,35553
AL0001423,35634
AL0001423,35645
AL0001423,35648
AL0001500,35653
AL0001500,35581
AL0001500,35571
AL0001500,35674
AL0001500,35564
AL0001500,35565
AL0001500,35585
AL0001500,35593
AL0001500,35582
AL0001500,35654
AL0001750,36003
AL0001750,36006
AL0001750,36067
AL0001750,36749
AL0001750,36758
AL0001750,36703
AR0000066,71671
AR0000077,72638
AR0000077,72611
AR0000077,72662
AR0000107,71665
AR0000107,71667
AR0000107,71603
AR0000107,71671
AR0000196,72181
AR0000196,72058
AR0000254,72501
AR0000254,72527
AR0000254,72571
AR0000254,72575
AR0000254,72550
AR0000254,72568
AR0000254,72534
AR0000310,72360
AR0000349,72740
AR0000349,72738
AR0000349,72773
AR0000349,72727
AR0000349,72776
AR0000349,72742
AR0000349,72756
AR0000349,72764
AR0000349,72701
AR0000349,72752
AR0000419,72342
AR0000572,72744
AR0000572,72769
AR0000572,72929
AR0000572,72717
AR0000572,72753
AR0000586,72143
AR0000592,72012
AR0000646,72206
AR0000646,72065
AR0000646,72013
AZ0401012,85936
AZ0407026,85086
55295310,54843
AZ0407026,85085
AZ0408038,86413
AZ0408038,86431
AZ0408040,86440
AZ0409015,86025
AZ0410006,85743
AZ0410035,85706
AZ0410262,85614
AZ0410262,85629
CA0210002,95646
CA0510002,95249
CA0510002,95245
CA0510002,95232
CA0510002,95248
CA0510002,95252
CA1010005,93622
CA1010021,93640
CA1510041,93308
CA1710006,95422
CA1910108,90201
CA1910166,91011
CA1910166,91103
CA1910185,91384
CA2010005,93614
CA2010801,93610
CA2610001,93546
CA2710007,93926
CA2810002,94515
CA3010047,92705
CA3010047,92869
CA3310026,92567
CA3310029,92570
CA3310029,92571
CA3310051,92203
CA3310051,92253
CA3410002,95825
CA3410002,95864
CA3410033,95829
CA3710044,92025
CA3710044,92029
CA4010016,93412
CA4010016,93402
CA4010081,93444
CA4110010,94037
CA4110010,94038
CA4510016,96007
CA4510016,96001
CA5210005,96022
CA5410024,93261
CA5510008,95329
CA5810004,95692
CA5810006,95919
CA5810006,95925
CA5810006,95972
CA5810006,95941
CO0118005,80104
CO0118005,80108
CO0121950,80132
CO0122500,81226
CO0122500,81244
CO0122500,81221
CO0123314,81601
CO0123314,81602
CO0125843,80482
CO0126325,81230
CO0135838,80549
CO0141188,81625
CO0161001,80720
CO0162233,80615
CT0261031,6413
CT0900011,6606
CT1530011,6795
CT1530011,6798
DE0000579,19902
DE00A0683,19709
DE00A0683,19734
DE00A0683,19730
FL1030520,32404
FL1170126,32535
FL1170126,32568
FL1170126,36441
FL1170302,32533
FL1200275,32324
FL1300083,32425
FL2010017,32616
FL2010017,32615
FL2010017,32653
FL2010201,32643
FL2020204,32063
FL2020204,32040
FL2610203,32064
FL3644123,32174
FL4130255,33034
FL4131558,33144
FL4131558,33155
FL6296333,33527
FL6411098,34228
FL6512226,34667
63500110,87024-
FL6530627,33843
FL6600990,33538
GA0510109,31412
GA0750000,31620
GA0950035,31704
GA1370001,30511
GA1410001,31087
GA1430002,30176
GA1650000,30442
GA1690002,31032
GA1690002,31211
GA1690002,31217
GA2070001,31029
GA2330002,30153
GA2670005,30453
GA2830000,30457
HI0000205,96761
HI0000337,96818
HI0000337,96819
IA0400902,52659
IA0400902,52660
IA0400902,52650
IA0400902,52651
IA0400902,52644
IA0400902,52638
IA0400902,52601
IA0400902,52630
IA0400902,52645
IA0400902,52655
IA0400902,52653
IA0400902,52649
IA0400902,52623
IA0400902,52646
IA0400902,52641
IA0400902,52640
IA0400902,52637
IA1811020,51012
IA2038038,50213
IA2424027,51442
IA2576705,50039
IA2576705,50036
IA2576705,50213
IA2576705,50220
IA2576705,50167
IA2576705,50063
IA2576705,50111
IA2576705,50109
IA2576705,50276
IA2576705,50156
IA5758021,52314
IA6368033,50219
IA7227701,51354
IA7227701,51232
IA7227701,51338
IA7227701,51345
IA7227701,51346
IA7227701,51347
IA7227701,51243
IA7227701,51350
IA7227701,51248
IA7227701,51201
IA7227701,51249
IA7227701,51231
IA7227701,51351
IA7227701,51246
IA7227701,51360
IA7227701,51237
IA7428021,50536
IA7930008,50112
ID3140074,83644
ID4200054,83648
ID6150017,83276
IL0015300,62305
IL0015300,62301
IL0015300,62306
IL0015300,62302
IL0015300,62338
IL0015300,62360
IL0015300,62347
IL0311050,60425
IL0315030,60477
IL0315030,60467
IL0370150,60135
IL0375500,60115
IL0550050,62812
IL0730500,61254
IL0775200,62903
IL0775200,62966
IL0775200,62901
IL0775200,62902
IL0775200,62975
IL0890750,60118
IL0975780,60020
IL0975780,60041
IL0975780,60081
IL1050250,60420
IL1170400,62033
IL1195280,62025
IL1195280,62010
IL1195280,62084
IL1195280,62097
IL1210450,62881
IL1410500,61068
IL1435470,61604
IL1435470,61615
IL1435470,61536
IL1630600,62243
IL1630600,62221
IL1630800,62258
IL1795780,61611
IL1795780,61571
IL1970750,60468
IL1990150,62918
IL1990500,62951
IL2030200,61530
IN5206014,46077
IN5206014,46075
IN5206014,46052
IN5210015,47162
IN5210015,47111
IN5210015,47141
IN5210015,47137
IN5210015,47147
IN5210015,47163
IN5219007,47542
IN5219007,47532
IN5223001,47918
IN5225006,46975
IN5226001,47648
IN5231006,47112
IN5231006,47110
IN5231006,47117
IN5231006,47135
IN5231006,47136
IN5231006,47142
IN5231006,47160
IN5232021,461686
IN5232021,46123
IN5250003,46506
IN5267004,46135
IN5270005,46173
IN5288005,47167
KS2009104,66030
KS2009104,66021
KS2009104,66083
KS2009104,66061
KS2009104,66071
KS2012101,66036
KS2012101,66071
KS2012101,66083
KS2012101,66053
KS2012101,66013
KS2012101,66079
KS2012101,66040
KS2012101,66064
KS2012101,66021
KS2012101,66092
KS2012106,66053
KS2014505,67550
KS2014908,66547
KS2016703,67665
KS2020904,66012
KY0060392,40374
KY0060392,40311
KY0060392,40360
KY0370128,40601
KY0370128,40342
KY0370128,40076
KY0380149,42041
KY0380149,42050
KY0380149,42085
KY0410472,41097
KY0480178,40831
KY0480178,40806
KY0480178,40854
KY0600062,41773
KY0600062,41725
KY0600062,41859
KY0600062,41740
KY0600062,41743
KY0600062,41822
KY0600062,41828
KY0600062,41831
KY0600062,41836
KY0600062,41839
KY0600062,41843
KY0600062,41844
KY0600062,41862
KY0600062,41847
KY0600062,41772
KY0600062,41817
KY0600062,41701
KY0660204,41749
KY0660204,41774
KY0660204,40874
KY0660204,40840
KY0660204,41777
KY0660204,41766
KY0660204,40868
KY0660204,40827
KY0660204,41776
KY0660204,41764
KY0660204,40858
KY0660204,40816
KY0660204,41775
KY0660204,40979
KY0660204,40844
KY0660204,40803
KY0860426,42167
KY0860426,42157
KY0860426,42166
KY0860426,42140
KY0860426,42133
KY0860426,42151
KY0860426,42141
KY0900031,40008
KY0900031,40004
KY0900031,40012
KY0930481,40031
KY0960499,41040
KY0960499,41097
KY0960499,41033
KY0960499,41006
KY1030292,40351
KY1030292,40313
KY1170995,42409
KY1170995,42404
KY1170995,42450
KY1170995,42456
KY1170995,42455
KY1170995,42441
KY1170995,42437
KY1170995,42459
KY1170995,42444
KY1170995,42452
KY1170995,42463
LA1001022,70578
LA1001022,70526
LA1001022,70527
LA1001025,70531
LA1001025,70543
LA1001025,70515
LA1001025,70546
LA1001025,70537
LA1001025,70526
LA1003009,70648
LA1017014,71033
LA1017014,71119
LA1017014,71129
LA1019114,70633
LA1019114,70663
LA1019114,70669
LA1031007,71046
LA1031007,71030
LA1031007,71032
LA1031007,71049
LA1031007,71027
LA1031007,75639
LA1031007,75633
LA1039005,70554
LA1047007,70780
LA1047007,70776
LA1047007,70721
LA1061007,71270
LA1061007,71235
LA1063022,70711
LA1063022,70744
LA1063022,70754
LA1063022,70462
LA1063022,70403
LA1073047,71292
LA1073047,71238
LA1073047,71418
LA1079010,71409
LA1079010,71466
LA1079010,71424
LA1093003,70071
LA1093005,70090
LA1093005,70086
LA1093005,70346
LA1097014,70550
LA1097014,70570
LA1097014,71322
LA1097014,70589
LA1097014,70586
LA1099009,70512
LA1099009,70521
LA1099009,70517
LA1103020,70435
LA1103020,70431
LA1103020,70437
MA1117002,1035
MA1127000,1038
MA1127000,1093
MA1275001,1075
MA1275001,1033
MA1339000,1095
MA2151001,1542
MA2151001,1537
MA2151001,1524
MA2151001,1611
MA3254000,1969
MA3254000,1938
MA3298000,1983
MA3298000,1921
MA4018000,2322
MA4036002,2562
MA4036002,2532
MA4096001,2542
MA4238000,2762
MA4238000,2035
MA4238000,2760
MD0010018,21539
MD0010018,20532
MD0010018,21521
MD0010018,21562
MD0020042,21402
MD0070016,21901
MD0070016,21921
MD0080033,20640
MD0080033,20616
MD0230001,21811
ME0090220,4412
ME0090220,4428
ME0090220,4429
ME0090220,4474
ME0091200,4468
ME0091200,4461
ME0091200,4411
ME0091200,4473
ME0091310,4769
MI0000340,48413
MI0000340,48445
MI0000635,48166
MI0000635,48134
MI0000635,48179
MI0001640,48817
MI0002960,48708
MI0002960,48732
MI0002960,48747
MI0003630,49788
MI0003630,49784
MI0004030,49660
MI0004030,49626
MI0004030,49634
MI0004150,49068
MI0004250,49858
MI0004440,48706
MI0004440,48611
MI0004440,48631
MI0004577,49442
MI0004577,49445
MI0004577,49461
MI0004577,49457
MI0004800,49913
MI0004800,49945
