,PWSID,PWSName,FacilityID,FacilityWaterType,SamplePointID,CollectionDate,SampleID,Contaminant,MRL,AnalyticalResultsSign,AnalyticalResultValue,Region,ZIPCODE
241,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,9/11/2018,1079698,HAA9,,=,50.784,5,49315
242,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,9/11/2018,1079698,HAA9,,=,50.784,5,49316
243,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,9/11/2018,1079698,HAA9,,=,50.784,5,49348
244,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,9/11/2018,1079698,HAA9,,=,50.784,5,49508
245,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,9/11/2018,1079698,HAA9,,=,50.784,5,49519
246,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA5,,=,33.1025,5,49418
247,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA5,,=,33.1025,5,49512
248,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA5,,=,33.1025,5,49548
249,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA5,,=,33.1025,5,49315
250,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA5,,=,33.1025,5,49316
251,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA5,,=,33.1025,5,49348
252,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA5,,=,33.1025,5,49508
253,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA5,,=,33.1025,5,49519
254,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA6Br,,=,15.342,5,49418
255,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA6Br,,=,15.342,5,49512
256,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA6Br,,=,15.342,5,49548
257,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA6Br,,=,15.342,5,49315
258,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA6Br,,=,15.342,5,49316
259,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA6Br,,=,15.342,5,49348
260,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA6Br,,=,15.342,5,49508
261,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA6Br,,=,15.342,5,49519
262,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA9,,=,46.0095,5,49418
263,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA9,,=,46.0095,5,49512
264,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA9,,=,46.0095,5,49548
265,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA9,,=,46.0095,5,49315
266,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA9,,=,46.0095,5,49316
267,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA9,,=,46.0095,5,49348
268,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA9,,=,46.0095,5,49508
269,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR1,11/6/2018,1091546,HAA9,,=,46.0095,5,49519
270,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA5,,=,52.707,5,49418
271,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA5,,=,52.707,5,49512
272,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA5,,=,52.707,5,49548
273,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA5,,=,52.707,5,49315
274,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA5,,=,52.707,5,49316
275,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA5,,=,52.707,5,49348
276,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA5,,=,52.707,5,49508
277,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA5,,=,52.707,5,49519
278,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA6Br,,=,22.099,5,49418
279,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA6Br,,=,22.099,5,49512
280,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA6Br,,=,22.099,5,49548
281,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA6Br,,=,22.099,5,49315
282,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA6Br,,=,22.099,5,49316
283,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA6Br,,=,22.099,5,49348
284,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA6Br,,=,22.099,5,49508
285,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA6Br,,=,22.099,5,49519
286,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA9,,=,72.484,5,49418
287,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA9,,=,72.484,5,49512
288,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA9,,=,72.484,5,49548
289,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA9,,=,72.484,5,49315
290,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA9,,=,72.484,5,49316
291,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA9,,=,72.484,5,49348
292,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA9,,=,72.484,5,49508
293,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,5/7/2018,1054206,HAA9,,=,72.484,5,49519
294,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA5,,=,17.94,5,49418
295,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA5,,=,17.94,5,49512
296,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA5,,=,17.94,5,49548
297,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA5,,=,17.94,5,49315
298,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA5,,=,17.94,5,49316
299,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA5,,=,17.94,5,49348
300,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA5,,=,17.94,5,49508
301,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA5,,=,17.94,5,49519
302,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA6Br,,=,9.08,5,49418
303,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA6Br,,=,9.08,5,49512
304,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA6Br,,=,9.08,5,49548
305,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA6Br,,=,9.08,5,49315
306,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA6Br,,=,9.08,5,49316
307,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA6Br,,=,9.08,5,49348
308,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA6Br,,=,9.08,5,49508
309,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA6Br,,=,9.08,5,49519
310,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA9,,=,25.559,5,49418
311,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA9,,=,25.559,5,49512
312,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA9,,=,25.559,5,49548
313,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA9,,=,25.559,5,49315
314,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA9,,=,25.559,5,49316
315,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA9,,=,25.559,5,49348
316,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA9,,=,25.559,5,49508
317,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,8/13/2018,1073614,HAA9,,=,25.559,5,49519
318,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA5,,=,18.676,5,49418
319,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA5,,=,18.676,5,49512
320,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA5,,=,18.676,5,49548
321,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA5,,=,18.676,5,49315
322,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA5,,=,18.676,5,49316
323,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA5,,=,18.676,5,49348
324,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA5,,=,18.676,5,49508
325,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA5,,=,18.676,5,49519
326,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA6Br,,=,9.076,5,49418
327,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA6Br,,=,9.076,5,49512
328,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA6Br,,=,9.076,5,49548
329,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA6Br,,=,9.076,5,49315
330,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA6Br,,=,9.076,5,49316
331,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA6Br,,=,9.076,5,49348
332,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA6Br,,=,9.076,5,49508
333,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA6Br,,=,9.076,5,49519
334,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA9,,=,27.326,5,49418
335,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA9,,=,27.326,5,49512
336,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA9,,=,27.326,5,49548
337,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA9,,=,27.326,5,49315
338,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA9,,=,27.326,5,49316
339,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA9,,=,27.326,5,49348
340,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA9,,=,27.326,5,49508
341,MI0001023,Byron-Gaines Utility Authority,4859,SW,DBPR2,11/6/2018,1091547,HAA9,,=,27.326,5,49519
342,MI0001023,Byron-Gaines Utility Authority,5478,SW,CC200,2/6/2018,1039885,manganese,0.4,=,0.436,5,49418
343,MI0001023,Byron-Gaines Utility Authority,5478,SW,CC200,2/6/2018,1039885,manganese,0.4,=,0.436,5,49512
344,MI0001023,Byron-Gaines Utility Authority,5478,SW,CC200,2/6/2018,1039885,manganese,0.4,=,0.436,5,49548
345,MI0001023,Byron-Gaines Utility Authority,5478,SW,CC200,2/6/2018,1039885,manganese,0.4,=,0.436,5,49315
346,MI0001023,Byron-Gaines Utility Authority,5478,SW,CC200,2/6/2018,1039885,manganese,0.4,=,0.436,5,49316
347,MI0001023,Byron-Gaines Utility Authority,5478,SW,CC200,2/6/2018,1039885,manganese,0.4,=,0.436,5,49348
348,MI0001023,Byron-Gaines Utility Authority,5478,SW,CC200,2/6/2018,1039885,manganese,0.4,=,0.436,5,49508
349,MI0001023,Byron-Gaines Utility Authority,5478,SW,CC200,2/6/2018,1039885,manganese,0.4,=,0.436,5,49519
350,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA5,,=,16.08,5,48036
351,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA5,,=,16.08,5,48035
352,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA5,,=,16.08,5,48038
353,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA6Br,,=,6.71,5,48036
354,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA6Br,,=,6.71,5,48035
355,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA6Br,,=,6.71,5,48038
356,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA9,,=,22.41,5,48036
357,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA9,,=,22.41,5,48035
358,MI0001480,Clinton Township,4775,SW,DBP1,5/15/2018,39813501,HAA9,,=,22.41,5,48038
359,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA5,,=,16.4,5,48036
360,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA5,,=,16.4,5,48035
361,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA5,,=,16.4,5,48038
362,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA6Br,,=,9.5,5,48036
363,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA6Br,,=,9.5,5,48035
364,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA6Br,,=,9.5,5,48038
365,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA9,,=,24.6,5,48036
366,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA9,,=,24.6,5,48035
367,MI0001480,Clinton Township,4775,SW,DBP1,7/31/2018,40844901,HAA9,,=,24.6,5,48038
368,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA5,,=,10.6,5,48036
369,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA5,,=,10.6,5,48035
370,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA5,,=,10.6,5,48038
371,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA6Br,,=,5.49,5,48036
372,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA6Br,,=,5.49,5,48035
373,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA6Br,,=,5.49,5,48038
374,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA9,,=,16.09,5,48036
375,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA9,,=,16.09,5,48035
376,MI0001480,Clinton Township,4775,SW,DBP1,10/29/2018,41851401,HAA9,,=,16.09,5,48038
377,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA5,,=,9.9,5,48036
378,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA5,,=,9.9,5,48035
379,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA5,,=,9.9,5,48038
380,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA6Br,,=,4.91,5,48036
381,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA6Br,,=,4.91,5,48035
382,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA6Br,,=,4.91,5,48038
383,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA9,,=,14.81,5,48036
384,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA9,,=,14.81,5,48035
385,MI0001480,Clinton Township,4775,SW,DBP1,2/11/2019,42937901,HAA9,,=,14.81,5,48038
386,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA5,,=,16.3,5,48036
387,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA5,,=,16.3,5,48035
388,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA5,,=,16.3,5,48038
389,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA6Br,,=,6.94,5,48036
390,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA6Br,,=,6.94,5,48035
391,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA6Br,,=,6.94,5,48038
392,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA9,,=,22.84,5,48036
393,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA9,,=,22.84,5,48035
394,MI0001480,Clinton Township,4775,SW,DBP2,5/15/2018,39813601,HAA9,,=,22.84,5,48038
395,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA5,,=,15.65,5,48036
396,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA5,,=,15.65,5,48035
397,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA5,,=,15.65,5,48038
398,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA6Br,,=,8.95,5,48036
399,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA6Br,,=,8.95,5,48035
400,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA6Br,,=,8.95,5,48038
401,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA9,,=,23.65,5,48036
402,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA9,,=,23.65,5,48035
403,MI0001480,Clinton Township,4775,SW,DBP2,7/31/2018,40845001,HAA9,,=,23.65,5,48038
404,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA5,,=,12.91,5,48036
405,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA5,,=,12.91,5,48035
406,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA5,,=,12.91,5,48038
407,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA6Br,,=,7.18,5,48036
408,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA6Br,,=,7.18,5,48035
409,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA6Br,,=,7.18,5,48038
410,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA9,,=,19.18,5,48036
411,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA9,,=,19.18,5,48035
412,MI0001480,Clinton Township,4775,SW,DBP2,10/29/2018,41851501,HAA9,,=,19.18,5,48038
413,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA5,,=,9.34,5,48036
414,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA5,,=,9.34,5,48035
415,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA5,,=,9.34,5,48038
416,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA6Br,,=,5.35,5,48036
417,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA6Br,,=,5.35,5,48035
418,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA6Br,,=,5.35,5,48038
419,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA9,,=,14.25,5,48036
420,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA9,,=,14.25,5,48035
421,MI0001480,Clinton Township,4775,SW,DBP2,2/11/2019,42938001,HAA9,,=,14.25,5,48038
422,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA5,,=,15.99,5,48036
423,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA5,,=,15.99,5,48035
424,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA5,,=,15.99,5,48038
425,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA6Br,,=,6.63,5,48036
426,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA6Br,,=,6.63,5,48035
427,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA6Br,,=,6.63,5,48038
428,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA9,,=,22.23,5,48036
429,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA9,,=,22.23,5,48035
430,MI0001480,Clinton Township,4775,SW,DBP3,5/15/2018,39813701,HAA9,,=,22.23,5,48038
431,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA5,,=,14.27,5,48036
432,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA5,,=,14.27,5,48035
433,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA5,,=,14.27,5,48038
434,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA6Br,,=,8.17,5,48036
435,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA6Br,,=,8.17,5,48035
436,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA6Br,,=,8.17,5,48038
437,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA9,,=,21.57,5,48036
438,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA9,,=,21.57,5,48035
439,MI0001480,Clinton Township,4775,SW,DBP3,7/31/2018,40845101,HAA9,,=,21.57,5,48038
440,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA5,,=,12.42,5,48036
441,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA5,,=,12.42,5,48035
442,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA5,,=,12.42,5,48038
443,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA6Br,,=,7.08,5,48036
444,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA6Br,,=,7.08,5,48035
445,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA6Br,,=,7.08,5,48038
446,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA9,,=,18.58,5,48036
447,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA9,,=,18.58,5,48035
448,MI0001480,Clinton Township,4775,SW,DBP3,10/29/2018,41851601,HAA9,,=,18.58,5,48038
449,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA5,,=,8.0,5,48036
450,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA5,,=,8.0,5,48035
451,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA5,,=,8.0,5,48038
452,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA6Br,,=,4.14,5,48036
453,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA6Br,,=,4.14,5,48035
454,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA6Br,,=,4.14,5,48038
455,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA9,,=,12.14,5,48036
456,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA9,,=,12.14,5,48035
457,MI0001480,Clinton Township,4775,SW,DBP3,2/11/2019,42938101,HAA9,,=,12.14,5,48038
458,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA5,,=,26.27,5,48036
459,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA5,,=,26.27,5,48035
460,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA5,,=,26.27,5,48038
461,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA6Br,,=,8.2,5,48036
462,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA6Br,,=,8.2,5,48035
463,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA6Br,,=,8.2,5,48038
464,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA9,,=,34.0,5,48036
465,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA9,,=,34.0,5,48035
466,MI0001480,Clinton Township,4775,SW,DBP4,5/15/2018,39813401,HAA9,,=,34.0,5,48038
467,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA5,,=,15.6,5,48036
468,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA5,,=,15.6,5,48035
469,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA5,,=,15.6,5,48038
470,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA6Br,,=,9.3,5,48036
471,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA6Br,,=,9.3,5,48035
472,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA6Br,,=,9.3,5,48038
473,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA9,,=,23.6,5,48036
474,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA9,,=,23.6,5,48035
475,MI0001480,Clinton Township,4775,SW,DBP4,7/31/2018,40844801,HAA9,,=,23.6,5,48038
476,MI0001480,Clinton Township,4775,SW,DBP4,10/29/2018,41851301,HAA5,,=,15.01,5,48036
